EVENTID,TYPE,AUTHOR,DATE,TIME,LAT,LON,DEPTH,DEPFIX,AUTHOR,TYPE,MAG,Extra_0,Extra_1,Extra_2,Extra_3,Extra_4,Extra_5,Extra_6,Extra_7,Extra_8,Extra_9,Extra_10,Extra_11,Extra_12,Extra_13,Extra_14,Extra_15,Extra_16,Extra_17,Extra_18,Extra_19,Extra_20,Extra_21,Extra_22,Extra_23,Extra_24,Extra_25,Extra_26,Extra_27,Extra_28,Extra_29,Extra_30,Extra_31,Extra_32,Extra_33,Extra_34,Extra_35,Extra_36,Extra_37,Extra_38,Extra_39,Extra_40,Extra_41,Extra_42,Extra_43,Extra_44,Extra_45,Extra_46,Extra_47,Extra_48,Extra_49,Extra_50,Extra_51,Extra_52,Extra_53,Extra_54,Extra_55,Extra_56,Extra_57,Extra_58,Extra_59,Extra_60,Extra_61,Extra_62,Extra_63,Extra_64,Extra_65,Extra_66,Extra_67,Extra_68,Extra_69,Extra_70,Extra_71,Extra_72,Extra_73,Extra_74,Extra_75,Extra_76,Extra_77,Extra_78,Extra_79,Extra_80,Extra_81,Extra_82,Extra_83,Extra_84,Extra_85,Extra_86,Extra_87,Extra_88,Extra_89,Extra_90,Extra_91,Extra_92,Extra_93,Extra_94,Extra_95,Extra_96,Extra_97,Extra_98,Extra_99,Extra_100,Extra_101,Extra_102,Extra_103,Extra_104,Extra_105,Extra_106,Extra_107,Extra_108,Extra_109,Extra_110
620218399,se  ,ISC      ,16-03-2021,05:45:16.88, 26.2094,  94.8321,50.0,TRUE  ,ISC      ,mb    ,3.5,IDC      ,mb    , 3.4,IDC      ,mbtmp , 3.5,IDC      ,MS    , 4.1,NDI      ,ML    , 3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620218442,se  ,ISC      ,16-03-2021,16:12:15.00, 17.2125,  95.9765,10.0,TRUE  ,ISC      ,mb    ,3.5,BKK      ,M     , 3.8,BKK      ,Mjma  , 3.5,BKK      ,ML    , 4.1,BKK      ,MLv   , 3.7,IDC      ,mb    , 3.5,IDC      ,mbtmp , 3.4,IDC      ,ML    , 3.1,IDC      ,MS    , 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620218455,se  ,ISC      ,16-03-2021,18:24:20.50, 19.2141,  95.7549,10.0,TRUE  ,ISC      ,mb    ,3.7,IDC      ,mb    , 3.6,IDC      ,mbtmp , 3.6,IDC      ,ML    , 2.8,IDC      ,MS    , 3.1,BKK      ,M     , 4.1,BKK      ,Mjma  , 3.8,BKK      ,ML    , 4.4,BKK      ,MLv   , 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620219655,se  ,ISC      ,20-03-2021,15:36:07.30, 22.6713,  92.6391,41.0,TRUE  ,ISC      ,mb    ,3.6,IDC      ,mb    , 3.6,IDC      ,mbtmp , 3.5,IDC      ,MS    , 4.5,NDI      ,ML    , 3.1,NDI      ,MW    , 3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620222954,se  ,ISC      ,21-03-2021,04:36:32.61, 25.8555,  95.0515,100.0,TRUE  ,NDI      ,ML    ,4.0,NDI      ,MW    , 4.0,IDC      ,mb    , 3.7,IDC      ,mbtmp , 4.1,IDC      ,MS    , 3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620222977,se  ,ISC      ,21-03-2021,12:22:38.47, 26.6107,  92.3720,10.0,TRUE  ,ISC      ,mb    ,4.1,ISC      ,MS    , 3.2,IDC      ,mb    , 3.8,IDC      ,mbtmp , 3.9,IDC      ,ML    , 4.2,IDC      ,MS    , 3.3,NEIC     ,mb    , 4.2,NDI      ,ML    , 3.9,NDI      ,MW    , 3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620226234,se  ,ISC      ,22-03-2021,17:58:06.13, 25.1886,  95.1136,104.4,      ,ISC      ,mb    ,3.5,NDI      ,ML    , 3.4,NDI      ,MW    , 3.4,IDC      ,mb    , 3.1,IDC      ,mbtmp , 3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620226252,se  ,ISC      ,22-03-2021,22:55:30.85, 20.2433,  94.2032,100.0,TRUE  ,ISC      ,mb    ,3.5,BKK      ,M     , 3.5,BKK      ,mb    , 3.7,BKK      ,mB    , 4.3,BKK      ,Mjma  , 3.1,BKK      ,ML    , 3.9,BKK      ,MLv   , 3.5,BKK      ,Mw(mB), 3.4,IDC      ,mb    , 3.4,IDC      ,mbtmp , 3.6,IDC      ,ML    , 3.6,IDC      ,MS    , 3.5,NDI      ,ML    , 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622296101,se  ,ISC      ,23-03-2021,19:41:40.84, 17.6670,  95.0651,10.0,TRUE  ,BKK      ,M     ,3.5,BKK      ,MLv   , 3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620230026,se  ,ISC      ,25-03-2021,00:28:56.38, 17.7382,  94.2413,28.0,TRUE  ,ISC      ,mb    ,3.9,IDC      ,mb    , 3.9,IDC      ,mbtmp , 3.8,IDC      ,ML    , 4.3,NEIC     ,mb    , 4.3,BKK      ,M     , 3.8,BKK      ,mb    , 3.9,BKK      ,mB    , 4.5,BKK      ,MLv   , 3.8,BKK      ,Mw(mB), 3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620185868,se  ,ISC      ,26-03-2021,19:02:07.30, 27.6062,  92.6304,25.9,      ,ISC      ,mb    ,5.0,ISC      ,MS    , 4.3,IDC      ,mb    , 4.7,IDC      ,mbtmp , 4.7,IDC      ,ML    , 4.8,IDC      ,MS    , 4.2,MOS      ,mb    , 5.2,MOS      ,MS    , 4.5,BJI      ,mb    , 4.9,BJI      ,mB    , 5.0,BJI      ,ML    , 4.8,BJI      ,Ms    , 4.8,BJI      ,Ms7   , 4.6,NDI      ,ML    , 4.9,NDI      ,MW    , 4.8,NEIC     ,mb    , 5.1,NEIC     ,Mww   , 5.0,GCMT     ,MW    , 4.9,GFZ      ,M     , 4.8,GFZ      ,mb    , 4.9,GFZ      ,Mw    , 4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620293451,se  ,ISC      ,29-03-2021,10:45:10.87, 26.1861,  95.8644,100.0,TRUE  ,ISC      ,mb    ,4.0,IDC      ,mb    , 3.7,IDC      ,mbtmp , 3.6,IDC      ,MS    , 3.3,NDI      ,ML    , 4.0,NDI      ,MW    , 3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620322998,se  ,ISC      ,01-04-2021,18:51:47.36, 23.8444,  92.9735,48.0,TRUE  ,ISC      ,mb    ,3.8,IDC      ,mb    , 3.8,IDC      ,mbtmp , 3.8,IDC      ,ML    , 3.7,IDC      ,MS    , 3.0,NDI      ,ML    , 3.9,NDI      ,MW    , 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620354020,se  ,ISC      ,06-04-2021,02:04:05.58, 21.7964,  94.0663,100.0,TRUE  ,ISC      ,mb    ,3.8,NDI      ,ML    , 3.5,NDI      ,MW    , 3.4,BKK      ,M     , 3.6,BKK      ,mb    , 3.7,BKK      ,mB    , 3.9,BKK      ,MLv   , 4.0,BKK      ,Mw(mB), 2.8,NEIC     ,mb    , 4.0,IDC      ,mb    , 3.6,IDC      ,mbtmp , 3.8,IDC      ,ML    , 4.1,IDC      ,MS    , 2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625943783,ke  ,ISC      ,06-04-2021,09:01:12.46, 27.1486,  88.9075,10.0,TRUE  ,ISC      ,mb    ,4.1,DMN      ,Ml    , 4.5,IDC      ,mb    , 3.5,IDC      ,mbtmp , 3.5,IDC      ,MS    , 4.3,NDI      ,ML    , 3.4,NDI      ,MW    , 3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620341759,se  ,ISC      ,12-04-2021,15:31:30.34, 27.7270,  92.6939,18.0,TRUE  ,ISC      ,mb    ,3.6,IDC      ,mb    , 3.6,IDC      ,mbtmp , 3.5,IDC      ,ML    , 3.6,IDC      ,MS    , 3.7,NDI      ,ML    , 3.6,NDI      ,MW    , 3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620341836,se  ,ISC      ,13-04-2021,17:33:08.41, 22.3633,  94.2689,106.0,TRUE  ,ISC      ,mb    ,3.6,IDC      ,mb    , 3.7,IDC      ,mbtmp , 3.7,IDC      ,ML    , 3.2,IDC      ,MS    , 3.5,NDI      ,ML    , 3.7,NDI      ,MW    , 3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620342019,ke  ,ISC      ,18-04-2021,13:24:34.76, 22.4097,  94.1053,43.1,      ,ISC      ,mb    ,5.2,ISC      ,MS    , 4.3,MOS      ,mb    , 5.4,MOS      ,MS    , 4.4,NEIC     ,mb    , 5.2,NEIC     ,Mww   , 5.1,BJI      ,mb    , 4.8,BJI      ,mB    , 5.1,BJI      ,ML    , 4.6,BJI      ,Ms    , 4.6,BJI      ,Ms7   , 4.5,GFZ      ,M     , 5.2,GFZ      ,mb    , 5.3,GFZ      ,Mw    , 5.0,BGR      ,mb    , 5.5,BGR      ,Ms    , 4.6,NDI      ,ML    , 4.4,NDI      ,MW    , 4.4,IDC      ,mb    , 4.6,IDC      ,mbtmp , 4.9,IDC      ,MS    , 4.3,BKK      ,M     , 5.2,BKK      ,MLv   , 5.2,GCMT     ,MW    , 5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620346630,se  ,ISC      ,18-04-2021,20:23:51.40, 25.6575,  95.2438,100.0,TRUE  ,ISC      ,mb    ,3.5,NDI      ,ML    , 3.9,NDI      ,MW    , 3.7,IDC      ,mb    , 3.3,IDC      ,mbtmp , 3.7,IDC      ,MS    , 3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620346699,se  ,ISC      ,19-04-2021,13:23:35.95, 18.4381,  94.9180,10.0,TRUE  ,ISC      ,mb    ,3.6,IDC      ,mb    , 3.6,IDC      ,mbtmp , 3.5,IDC      ,ML    , 3.5,BKK      ,M     , 3.7,BKK      ,mb    , 4.2,BKK      ,mB    , 4.8,BKK      ,Mjma  , 3.2,BKK      ,ML    , 3.9,BKK      ,MLv   , 3.7,BKK      ,Mw(mB), 4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620351972,se  ,ISC      ,21-04-2021,17:34:08.00, 24.4342,  94.6561,10.0,TRUE  ,ISC      ,mb    ,3.2,IDC      ,mb    , 3.2,IDC      ,mbtmp , 3.1,IDC      ,ML    , 3.2,IDC      ,MS    , 2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620343980,ke  ,ISC      ,28-04-2021,02:21:25.88, 26.7786,  92.4554,39.3,      ,ISC      ,mb    ,6.2,ISC      ,MS    , 6.0,BJI      ,mb    , 5.9,BJI      ,mB    , 6.1,BJI      ,ML    , 6.0,BJI      ,Ms    , 6.2,BJI      ,Ms7   , 6.1,MOS      ,mb    , 6.4,MOS      ,MS    , 5.9,BGR      ,mb    , 6.3,BGR      ,mB_BB , 7.0,BGR      ,Ms    , 5.8,GFZ      ,Mw    , 6.0,GFZ      ,M     , 6.2,GFZ      ,mb    , 6.3,GFZ      ,mB    , 6.6,GFZ      ,Mw(mB), 6.4,GFZ      ,Mwp   , 6.0,IPGP     ,Mw    , 6.1,PTWC     ,Mwp   , 6.2,ISC-PPSM ,Mwppsm, 6.4,NEIC     ,mb    , 6.2,NEIC     ,Ms_20 , 6.1,NEIC     ,Mwb   , 6.0,IDC      ,mb    , 5.8,IDC      ,mbtmp , 6.0,IDC      ,ML    , 5.7,IDC      ,MS    , 5.8,NDI      ,ML    , 6.4,NDI      ,MW    , 6.2,GCMT     ,MW    , 6.0,NEIC     ,Mww   , 6.0,,,,,,,,,,,,,,,,,,
620343983,se  ,ISC      ,28-04-2021,02:33:01.62, 26.7418,  92.4600,39.5,      ,ISC      ,mb    ,4.8,MOS      ,mb    , 4.9,BJI      ,mb    , 4.8,GFZ      ,M     , 4.8,GFZ      ,mb    , 4.8,NEIC     ,mb    , 5.0,IDC      ,mb    , 4.2,IDC      ,mbtmp , 4.4,IDC      ,ML    , 4.3,NDI      ,ML    , 4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620351468,se  ,ISC      ,28-04-2021,02:43:20.76, 26.7301,  92.2955,35.0,TRUE  ,ISC      ,mb    ,4.2,IDC      ,mb    , 3.7,IDC      ,mbtmp , 3.9,IDC      ,ML    , 3.8,NEIC     ,mb    , 4.4,NDI      ,ML    , 4.1,NDI      ,MW    , 4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620351469,se  ,IDC      ,28-04-2021,02:55:34.39, 26.4050,  93.3874,39.7,      ,IDC      ,mb    ,3.5,IDC      ,mbtmp , 3.7,NDI      ,ML    , 3.8,NDI      ,MW    , 3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620364212,se  ,ISC      ,28-04-2021,10:33:27.67, 26.7810,  92.3695,35.0,TRUE  ,ISC      ,mb    ,4.1,IDC      ,mb    , 3.8,IDC      ,mbtmp , 3.8,NEIC     ,mb    , 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620345022,ke  ,ISC      ,28-04-2021,19:50:53.77, 26.7165,  92.4001,42.7,      ,ISC      ,mb    ,4.8,ISC      ,MS    , 3.5,BGR      ,mb    , 4.8,BGR      ,Ms    , 3.5,MOS      ,mb    , 5.0,BJI      ,mb    , 4.6,BJI      ,mB    , 4.8,BJI      ,ML    , 4.4,BJI      ,Ms    , 3.8,BJI      ,Ms7   , 3.6,GFZ      ,M     , 4.5,GFZ      ,mb    , 4.9,IDC      ,mb    , 4.3,IDC      ,mbtmp , 4.5,IDC      ,ML    , 4.2,IDC      ,MS    , 3.4,NEIC     ,mb    , 4.8,NDI      ,ML    , 4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620368583,se  ,IDC      ,30-04-2021,11:19:25.81, 27.1065,  93.6608,0.0,TRUE  ,IDC      ,mb    ,3.3,IDC      ,mbtmp , 3.3,IDC      ,MS    , 3.4,NDI      ,ML    , 3.7,NDI      ,MW    , 3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620368592,se  ,ISC      ,30-04-2021,13:40:05.53, 24.1924,  94.3546,96.0,TRUE  ,ISC      ,mb    ,3.9,IDC      ,mb    , 3.5,IDC      ,mbtmp , 3.8,IDC      ,MS    , 3.8,NEIC     ,mb    , 4.3,NDI      ,ML    , 3.8,NDI      ,MW    , 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620346910,se  ,ISC      ,30-04-2021,20:47:33.72, 19.3668,  97.0898,10.0,TRUE  ,ISC      ,mb    ,4.1,ISC      ,MS    , 3.5,BJI      ,mb    , 4.3,BJI      ,mB    , 4.4,BJI      ,ML    , 4.8,BJI      ,Ms    , 4.2,BJI      ,Ms7   , 4.0,IDC      ,mb    , 3.8,IDC      ,mbtmp , 3.9,IDC      ,ML    , 4.7,IDC      ,MS    , 3.3,NEIC     ,mb    , 4.4,BKK      ,M     , 4.5,BKK      ,mb    , 4.4,BKK      ,mB    , 4.6,BKK      ,Mjma  , 4.6,BKK      ,ML    , 5.2,BKK      ,MLv   , 5.0,BKK      ,Mw(mB), 3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620376344,se  ,ISC      ,01-05-2021,14:39:47.50, 26.7531,  92.3639,39.1,      ,ISC      ,mb    ,3.5,IDC      ,mb    , 3.2,IDC      ,mbtmp , 3.3,IDC      ,MS    , 3.3,NDI      ,ML    , 3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620386349,se  ,ISC      ,03-05-2021,10:41:04.08, 25.9106,  96.9247,16.0,TRUE  ,ISC      ,mb    ,4.0,ISC      ,MS    , 3.8,IDC      ,mb    , 3.7,IDC      ,mbtmp , 3.7,IDC      ,ML    , 3.5,IDC      ,MS    , 3.8,NEIC     ,mb    , 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626012996,se  ,ISC      ,03-05-2021,22:44:46.70, 23.4218,  94.1420,100.0,TRUE  ,NDI      ,ML    ,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626012997,se  ,ISC      ,04-05-2021,20:49:43.45, 23.5421,  94.3189,99.0,TRUE  ,NDI      ,ML    ,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626012999,se  ,ISC      ,05-05-2021,07:19:47.59, 25.0942,  94.9487,125.8,      ,NDI      ,ML    ,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620397757,se  ,ISC      ,05-05-2021,13:52:10.83, 26.7658,  92.2894,31.6,      ,ISC      ,mb    ,3.7,IDC      ,mb    , 3.4,IDC      ,mbtmp , 3.4,IDC      ,ML    , 3.9,IDC      ,MS    , 3.5,NDI      ,ML    , 3.4,NEIC     ,mb    , 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620422407,se  ,ISC      ,06-05-2021,05:00:15.85, 26.6754,  92.3628,48.7,      ,ISC      ,mb    ,4.1,IDC      ,mb    , 3.8,IDC      ,mbtmp , 3.8,IDC      ,MS    , 3.0,NEIC     ,mb    , 4.2,NDI      ,ML    , 3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625560448,se  ,ISC      ,07-05-2021,01:28:20.54, 22.8590,  95.3252,35.0,TRUE  ,NDI      ,ML    ,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620437754,se  ,ISC      ,09-05-2021,03:33:26.05, 22.7235,  92.6757,10.0,TRUE  ,ISC      ,mb    ,3.7,IDC      ,mb    , 3.7,IDC      ,mbtmp , 3.7,IDC      ,ML    , 4.3,NDI      ,ML    , 3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620437793,se  ,IDC      ,09-05-2021,17:02:52   , 15.0229,  95.9330,0.0,TRUE  ,IDC      ,mb    ,3.3,IDC      ,mbtmp , 3.2,IDC      ,ML    , 3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620437799,se  ,ISC      ,09-05-2021,18:41:26.16, 26.7496,  92.3458,40.1,      ,ISC      ,mb    ,3.8,IDC      ,mb    , 3.7,IDC      ,mbtmp , 3.6,IDC      ,ML    , 3.3,IDC      ,MS    , 3.4,NEIC     ,mb    , 3.8,NDI      ,ML    , 3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620366239,se  ,ISC      ,13-05-2021,03:42:37.91, 24.3719,  99.1814,7.0,TRUE  ,ISC      ,mb    ,4.5,ISC      ,MS    , 4.0,IDC      ,mb    , 4.0,IDC      ,mbtmp , 4.0,IDC      ,ML    , 4.3,IDC      ,MS    , 3.9,MOS      ,mb    , 4.5,BJI      ,mb    , 4.5,BJI      ,mB    , 4.8,BJI      ,ML    , 4.9,BJI      ,Ms    , 4.7,BJI      ,Ms7   , 4.5,GFZ      ,mb    , 4.5,GCMT     ,MW    , 4.7,NEIC     ,mb    , 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620376466,se  ,ISC      ,14-05-2021,16:42:03.53, 24.9512,  95.0880,106.3,      ,ISC      ,mb    ,4.3,BJI      ,mb    , 4.3,IDC      ,mb    , 4.0,IDC      ,mbtmp , 4.3,IDC      ,MS    , 2.9,BKK      ,M     , 3.6,BKK      ,mb    , 4.0,BKK      ,mB    , 3.9,BKK      ,MLv   , 4.2,BKK      ,Mw(mB), 2.9,NDI      ,ML    , 4.2,GFZ      ,M     , 4.3,GFZ      ,mb    , 4.3,NEIC     ,mb    , 4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620443814,se  ,ISC      ,14-05-2021,19:32:34.27, 22.8079,  93.7748,58.0,TRUE  ,ISC      ,mb    ,3.6,IDC      ,mb    , 3.3,IDC      ,mbtmp , 3.5,IDC      ,ML    , 3.3,NDI      ,ML    , 3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620376690,se  ,ISC      ,14-05-2021,23:39:49.90, 26.4314,  95.5389,73.9,      ,ISC      ,mb    ,4.1,NDI      ,ML    , 4.2,BJI      ,mb    , 4.5,BJI      ,mB    , 4.8,IDC      ,mb    , 3.7,IDC      ,mbtmp , 4.1,IDC      ,MS    , 3.1,GFZ      ,M     , 4.3,GFZ      ,mb    , 4.3,NEIC     ,mb    , 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620376700,se  ,ISC      ,15-05-2021,03:03:55.89, 26.7138,  92.3240,39.8,      ,ISC      ,mb    ,4.1,IDC      ,mb    , 3.7,IDC      ,mbtmp , 3.9,IDC      ,ML    , 4.3,NEIC     ,mb    , 4.4,NDI      ,ML    , 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620445274,se  ,ISC      ,17-05-2021,15:24:08.64, 22.6179,  94.3255,50.0,TRUE  ,ISC      ,mb    ,3.6,ISC      ,MS    , 3.0,IDC      ,mb    , 3.3,IDC      ,mbtmp , 3.6,IDC      ,ML    , 3.7,IDC      ,MS    , 3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622280849,se  ,ISC      ,18-05-2021,05:55:19.80, 22.6441,  95.3500,10.0,TRUE  ,DMN      ,Ml    ,4.3,BKK      ,M     , 4.2,BKK      ,mb    , 4.6,BKK      ,mB    , 4.5,BKK      ,Mjma  , 3.8,BKK      ,ML    , 4.5,BKK      ,MLv   , 4.1,BKK      ,Mw(mB), 3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620448628,se  ,ISC      ,18-05-2021,10:49:32.66, 25.6602, 100.0961,10.0,TRUE  ,ISC      ,mb    ,4.2,IDC      ,mb    , 3.8,IDC      ,mbtmp , 3.8,IDC      ,ML    , 4.0,IDC      ,MS    , 3.0,NEIC     ,mb    , 4.2,BKK      ,M     , 3.7,BKK      ,mb    , 3.8,BKK      ,mB    , 4.1,BKK      ,MLv   , 3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
